sAnurAgam	sa-anurAgam	{"input": "sAnurAgam", "status": "success", "segmentation": ["sa-anurAgam", "sAnu-rAgam"], "morph": [{"word": "sAnu-", "stem": "sAnu", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "anurAgam", "stem": "anurAga", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "rAgam", "stem": "rAga", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "rAgam", "stem": "rAga", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}	found	not found
aBinnam	a-Binnam	{"input": "aBinnam", "status": "success", "segmentation": ["aBinnam"], "morph": [{"word": "aBinnam", "stem": "aBinna", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}], "source": "SH"}	not found	not found
kRuxrASayA	kRuxra-ASayA	{"input": "kRuxrASayA", "status": "success", "segmentation": ["kRuxra-ASayA", "kRuxra-ASa-yA"], "morph": [{"word": "kRuxra-", "stem": "kRuxra", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "ASa-", "stem": "ASa#1", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "ASa-", "stem": "ASa#2", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "ASayA", "stem": "ASaya", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "ASayA", "stem": "ASa#1", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. i."]}, {"word": "ASayA", "stem": "ASa#2", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. i."]}, {"word": "ASayA", "stem": "ASA#1", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["f. sg. i."]}, {"word": "ASayA", "stem": "ASA#2", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["f. sg. i."]}, {"word": "yA", "stem": "ya#2", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}], "source": "SH"}	found	found
niraparAXena	nir-aparAXena	{"input": "niraparAXena", "status": "success", "segmentation": ["niraparAXena", "niraparAXa-ina"], "morph": [{"word": "niraparAXa-", "stem": "niraparAXa", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "niraparAXena", "stem": "niraparAXa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. i.", "n. sg. i."]}, {"word": "ina", "stem": "ina", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["m. sg. voc.", "n. sg. voc."]}], "source": "SH"}	not found	not found
apUrvam	a-pUrvam	{"input": "apUrvam", "status": "success", "segmentation": ["apUrvam"], "morph": [{"word": "apUrvam", "stem": "apUrva", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}], "source": "SH"}	not found	not found
sabahumAnam	sa-bahumAnam	{"input": "sabahumAnam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}	unrecognized	unrecognized
saXanyavAxam	sa-XanyavAxam	{"input": "saXanyavAxam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}	unrecognized	unrecognized
vyApArAxiBiH	vyApAra-AxiBiH	{"input": "vyApArAxiBiH", "status": "success", "segmentation": ["vyApAra-AxiBiH"], "morph": [{"word": "vyApAra-", "stem": "vyApAra", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AxiBiH", "stem": "Axi", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. i.", "n. pl. i.", "f. pl. i."]}, {"word": "AxiBiH", "stem": "Axin", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. i.", "n. pl. i."]}], "source": "SH"}	found	not found
kqSoxarIm	kqSa-uxarIm	{"input": "kqSoxarIm", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}	unrecognized	unrecognized
ciwriwacewA	ciwriwa-cewA	{"input": "ciwriwacewA", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}	unrecognized	unrecognized
sasammAnam	sa-sammAnam	{"input": "sasammAnam", "status": "success", "segmentation": ["sa-sammAnam"], "morph": [{"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "sammAnam", "stem": "sammAna", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}	found	not found
praRtukAmaH	praRtu-kAmaH	{"input": "praRtukAmaH", "status": "success", "segmentation": ["praRtu kAmaH"], "morph": [{"word": "praRtu", "stem": "", "root": "praS", "phase": "Inftu", "derivational_morph": "", "inflectional_morphs": ["inf."]}, {"word": "kAmaH", "stem": "kAma", "root": "", "phase": "Kama", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}], "source": "SH"}	not found	not found
vAmAkRI	vAma-akRI	{"input": "vAmAkRI", "status": "success", "segmentation": ["vAma-akRI"], "morph": [{"word": "vAma-", "stem": "vAma#1", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "vAma-", "stem": "vAma#2", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "vAma-", "stem": "vAma#3", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "akRI", "stem": "akRa", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "akRI", "stem": "akRan", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "akRI", "stem": "akRan", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["n. du. acc.", "n. du. nom."]}, {"word": "akRI", "stem": "akRan", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["n. du. voc."]}], "source": "SH"}	found	found
prApwaprawiRTe	prApwa-prawiRTe	{"input": "prApwaprawiRTe", "status": "success", "segmentation": ["prApwa-prawiRTe"], "morph": [{"word": "prApwa-", "stem": "pra-Apwa", "root": "pra-Ap", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "prawiRTe", "stem": "prawiRTA#2", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. loc.", "n. du. acc.", "n. du. nom.", "n. sg. loc."]}, {"word": "prawiRTe", "stem": "prawiRTa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. loc.", "n. du. acc.", "n. du. nom.", "n. sg. loc.", "f. du. acc.", "f. du. nom."]}, {"word": "prawiRTe", "stem": "prawiRTA#2", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. du. acc.", "f. du. nom."]}, {"word": "prawiRTe", "stem": "prawiRTa", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["n. du. voc.", "f. du. voc.", "f. sg. voc."]}, {"word": "prawiRTe", "stem": "prawiRTA#2", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["f. du. voc.", "f. sg. voc."]}, {"word": "prawiRTe", "stem": "prawiRTA#2", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["n. du. voc."]}], "source": "SH"}	found	found
labXagariRTe	labXa-gariRTe	{"input": "labXagariRTe", "status": "success", "segmentation": ["labXa-gariRTe"], "morph": [{"word": "labXa-", "stem": "labXa", "root": "laB", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "gariRTe", "stem": "gariRTa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. loc.", "n. du. acc.", "n. du. nom.", "n. sg. loc.", "f. du. acc.", "f. du. nom."]}, {"word": "gariRTe", "stem": "gariRTa", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["n. du. voc.", "f. du. voc.", "f. sg. voc."]}], "source": "SH"}	found	not found
sahqxayAH	sa-hqxayAH	{"input": "sahqxayAH", "status": "success", "segmentation": ["sahqxayAH"], "morph": [{"word": "sahqxayAH", "stem": "sahqxaya", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom.", "f. pl. acc.", "f. pl. nom."]}, {"word": "sahqxayAH", "stem": "sahqxaya", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}], "source": "SH"}	not found	not found
bahvapawyA	bahva-pawyA	{"input": "bahvapawyA", "status": "success", "segmentation": ["bahu-apawyA"], "morph": [{"word": "bahu-", "stem": "bahu", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "apawyA", "stem": "apawya", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}], "source": "SH"}	not found	not found
nirXanAya	nir-XanAya	{"input": "nirXanAya", "status": "success", "segmentation": ["nirXanAya"], "morph": [{"word": "nirXanAya", "stem": "nirXana", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. dat.", "n. sg. dat."]}], "source": "SH"}	not found	not found
manxaBAginI	manxa-BAginI	{"input": "manxaBAginI", "status": "success", "segmentation": ["manxa-BAginI"], "morph": [{"word": "manxa-", "stem": "manxa", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "BAginI", "stem": "BAgin", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. du. acc.", "n. du. nom.", "f. sg. nom."]}, {"word": "BAginI", "stem": "BAgin", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["n. du. voc."]}], "source": "SH"}	found	not found
sajale	sa-jale	{"input": "sajale", "status": "success", "segmentation": ["sajale"], "morph": [{"word": "sajale", "stem": "sajala", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. loc.", "n. du. acc.", "n. du. nom.", "n. sg. loc.", "f. du. acc.", "f. du. nom."]}, {"word": "sajale", "stem": "sajala", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["n. du. voc.", "f. du. voc.", "f. sg. voc."]}], "source": "SH"}	not found	not found
swabXapaxA	swabXa-paxA	{"input": "swabXapaxA", "status": "success", "segmentation": ["swabXa-paxA", "swabXa-pa-xA"], "morph": [{"word": "swabXa-", "stem": "swabXa", "root": "swamB", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "pa-", "stem": "pa#1", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pa-", "stem": "pa#2", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "paxA", "stem": "paxa", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "paxA", "stem": "pAxa", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. i."]}, {"word": "paxA", "stem": "pAxa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. i."]}, {"word": "xA", "stem": "xa", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}], "source": "SH"}	found	found
savismayam	sa-vismayam	{"input": "savismayam", "status": "success", "segmentation": ["savismayam", "sa-vismayam"], "morph": [{"word": "savismayam", "stem": "savismaya", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "vismayam", "stem": "vismaya#1", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "vismayam", "stem": "vismaya#2", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}	found	not found
sowkaNTam	sa-uwkaNTam	{"input": "sowkaNTam", "status": "success", "segmentation": ["sowkaNTam", "sa-uwkaNTam"], "morph": [{"word": "sowkaNTam", "stem": "sowkaNTa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "uwkaNTam", "stem": "uwkaNTa", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "uwkaNTam", "stem": "uwkaNTA", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}	found	not found
savismayam	sa-vismayam	{"input": "savismayam", "status": "success", "segmentation": ["savismayam", "sa-vismayam"], "morph": [{"word": "savismayam", "stem": "savismaya", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "vismayam", "stem": "vismaya#1", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "vismayam", "stem": "vismaya#2", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}	found	not found
BagnamanoraWasya	Bagna-manoraWasya	{"input": "BagnamanoraWasya", "status": "success", "segmentation": ["Bagna-manaH-raWasya"], "morph": [{"word": "Bagna-", "stem": "Bagna", "root": "BaFj", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "manaH-", "stem": "manas", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "raWasya", "stem": "raWa", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. g."]}, {"word": "raWasya", "stem": "raWa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. g."]}], "source": "SH"}	not found	not found
BikRAjIvinaH	BikRA-jIvinaH	{"input": "BikRAjIvinaH", "status": "success", "segmentation": ["BikRA-jIvinaH"], "morph": [{"word": "BikRA-", "stem": "BikRA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "jIvinaH", "stem": "jIvin", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. pl. acc.", "m. pl. nom.", "m. sg. g.", "m. sg. abl.", "n. sg. g.", "n. sg. abl."]}, {"word": "jIvinaH", "stem": "jIvin", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc."]}], "source": "SH"}	found	not found
prasannAnanA	prasanna-AnanA	{"input": "prasannAnanA", "status": "success", "segmentation": ["prasanna-AnanA"], "morph": [{"word": "prasanna-", "stem": "pra-sanna", "root": "pra-sax#1", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "AnanA", "stem": "Anana", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}], "source": "SH"}	found	found
savinoxam	sa-vinoxam	{"input": "savinoxam", "status": "success", "segmentation": ["sa-vinoxam"], "morph": [{"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "vinoxam", "stem": "vinoxa", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}	found	not found
nirmalam	nir-malam	{"input": "nirmalam", "status": "success", "segmentation": ["nirmalam", "niH-malam"], "morph": [{"word": "nirmalam", "stem": "nirmala", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "niH-", "stem": "nis", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "malam", "stem": "mala", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}	not found	not found
sopahAsam	sa-upahAsam	{"input": "sopahAsam", "status": "success", "segmentation": ["sa-upahAsam"], "morph": [{"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "upahAsam", "stem": "upahAsa", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}	found	not found
vivqwavaxanAH	vivqwa-vaxanAH	{"input": "vivqwavaxanAH", "status": "success", "segmentation": ["vivqwa-vaxanAH", "vivqwavaw-anAH", "vivqwa-vaw-anAH"], "morph": [{"word": "vivqwa-", "stem": "vi-vqwa#1", "root": "vi-vq#1", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "vivqwavaw-", "stem": "vi-vqwavaw", "root": "vi-vq#1", "phase": "Iikc", "derivational_morph": "ppa.", "inflectional_morphs": ["iic."]}, {"word": "vaw-", "stem": "vas#3", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "vaxanAH", "stem": "vaxana", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom.", "m. pl. nom."]}, {"word": "vaxanAH", "stem": "vaxana", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc.", "m. pl. voc."]}, {"word": "anAH", "stem": "anas", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom.", "f. sg. nom."]}], "source": "SH"}	found	found
vinawavaxanaH	vinawa-vaxanaH	{"input": "vinawavaxanaH", "status": "success", "segmentation": ["vinawa-vaxanaH", "vinawavaw-anaH", "vinawa-vaw-anaH"], "morph": [{"word": "vinawa-", "stem": "vi-nawa", "root": "vi-nam", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "vinawavaw-", "stem": "vi-nawavaw", "root": "vi-nam", "phase": "Iikc", "derivational_morph": "ppa.", "inflectional_morphs": ["iic."]}, {"word": "vaw-", "stem": "vas#3", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "vaxanaH", "stem": "vaxana", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}, {"word": "anaH", "stem": "anas", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "anaH", "stem": "anas", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["n. sg. voc."]}, {"word": "anaH", "stem": "anas", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. sg. voc.", "f. sg. voc."]}], "source": "SH"}	found	found
manxaBAgyasya	manxa-BAgyasya	{"input": "manxaBAgyasya", "status": "success", "segmentation": ["manxa-BAgyasya", "manxa-BAk-yasya", "manxa-BAgi-asya", "manxa-BA-gI-asya"], "morph": [{"word": "manxa-", "stem": "manxa", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "BAk-", "stem": "BAj", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "BA-", "stem": "BA#2", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "BAgi-", "stem": "BAgin", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "BAgyasya", "stem": "BAgya#1", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. g.", "n. sg. g."]}, {"word": "BAgyasya", "stem": "BAgya#2", "root": "Baj", "phase": "Kric", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["n. sg. g.", "m. sg. g."]}, {"word": "gI-", "stem": "ga#2", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yasya", "stem": "ya#2", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. g."]}, {"word": "asya", "stem": "asya", "root": "as#2", "phase": "Vokv", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["n. sg. voc.", "m. sg. voc."]}], "source": "SH"}	found	not found
manxaBAgyaH	manxa-BAgyaH	{"input": "manxaBAgyaH", "status": "success", "segmentation": ["manxa-BAgyaH"], "morph": [{"word": "manxa-", "stem": "manxa", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "BAgyaH", "stem": "BAgya#1", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}, {"word": "BAgyaH", "stem": "BAgya#2", "root": "Baj", "phase": "Kric", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["m. sg. nom."]}], "source": "SH"}	found	not found
visPAriwanayanA	visPAriwa-nayanA	{"input": "visPAriwanayanA", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}	unrecognized	unrecognized
manxaBAgyA	manxa-BAgyA	{"input": "manxaBAgyA", "status": "success", "segmentation": ["manxa-BAgyA", "manxa-BAk-yA"], "morph": [{"word": "manxa-", "stem": "manxa", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "BAk-", "stem": "BAj", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "BAgyA", "stem": "BAgya#1", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "BAgyA", "stem": "BAgya#2", "root": "Baj", "phase": "Kric", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["f. sg. nom."]}, {"word": "yA", "stem": "ya#2", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}], "source": "SH"}	found	not found
BagnamanoraWA	Bagna-manoraWA	{"input": "BagnamanoraWA", "status": "success", "segmentation": ["Bagna-manaH-raWA"], "morph": [{"word": "Bagna-", "stem": "Bagna", "root": "BaFj", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "manaH-", "stem": "manas", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "raWA", "stem": "raWa", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}], "source": "SH"}	not found	not found
evaMviXAH	evaM-viXAH	{"input": "evaMviXAH", "status": "success", "segmentation": ["evam-viXAH"], "morph": [{"word": "evam-", "stem": "evam", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "viXAH", "stem": "viXA#2", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom.", "m. pl. nom."]}, {"word": "viXAH", "stem": "viXA#2", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc.", "m. pl. voc."]}], "source": "SH"}	not found	not found
saSarkaram	sa-Sarkaram	{"input": "saSarkaram", "status": "success", "segmentation": ["sa-Sarkaram"], "morph": [{"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Sarkaram", "stem": "SarkarA", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}	found	not found
sAvakASam	sa-avakASam	{"input": "sAvakASam", "status": "success", "segmentation": ["sa-avakASam", "sAva-kASam"], "morph": [{"word": "sAva-", "stem": "sAva", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "avakASam", "stem": "avakASa", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "kASam", "stem": "kASa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}], "source": "SH"}	found	not found
sollAsam	sa-ullAsam	{"input": "sollAsam", "status": "success", "segmentation": ["sollAsam", "sa-ullAsam"], "morph": [{"word": "sollAsam", "stem": "sollAsa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "ullAsam", "stem": "ullAsa", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}	found	not found
sABimAnam	sa-aBimAnam	{"input": "sABimAnam", "status": "success", "segmentation": ["sa-aBimAnam"], "morph": [{"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "aBimAnam", "stem": "aBimAna", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}	found	not found
saharRam	sa-harRam	{"input": "saharRam", "status": "success", "segmentation": ["saharRam", "sa-harRam"], "morph": [{"word": "saharRam", "stem": "saharRa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "harRam", "stem": "harRa", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}	found	not found
sasuKam	sa-suKam	{"input": "sasuKam", "status": "success", "segmentation": ["sa-suKam"], "morph": [{"word": "sa-", "stem": "sa#1", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "suKam", "stem": "suKa", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "suKam", "stem": "suKA", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}	found	not found
AkaNTaBariwA	AkaNTa-BariwA	{"input": "AkaNTaBariwA", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}	unrecognized	unrecognized
