2.1	शङ्करः	3	शङ्करश्चास्मि	शङ्कर{पुं}{1;एक}	शङ्कर{पुं}{1;एक}	समुच्चितः,5.2	समुच्चितः,5.2	N1	शंकर	Lord_Siva	-	-
3.1	च	6	0	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.2	समुच्चय_द्योतकः,5.2	NA	और	also	-	-
4.1	अस्मि	7	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,14.1;अकर्मकः.1	अभिहित_कर्ता,14.1;अकर्मकः.1	KP	हूँ	am	-	-
5.1	वित्त-	5	वित्तेशो	वित्त	वित्तेश{पुं}{1;एक}	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	धन_का_स्वामी_कुबेर	the_lord_of_the_treasury_of_the_demigods	<वित्त-ईशः>T6	-
5.2	ईशः	-	-	ईशः		विधेय_विशेषणम्,14.1	विधेय_विशेषणम्,14.1	N1				-
6.1	यक्ष-	4	यक्षरक्षसाम्	यक्ष	यक्ष	द्वन्द्वः,6.2	द्वन्द्वः,6.2	CP	यक्ष_तथा_राक्षसों_में	of_the_Yaksas_and_Raksasas	<यक्ष-रक्षसाम्>Di	-
6.2	रक्षसाम्	-	-	रक्षस्{नपुं}{6;बहु}	रक्षस्{नपुं}{6;बहु}	निर्धारणम्,5.2	निर्धारणम्,5.2	N6				-
7.1	वसूनाम्	9	वसूनां	वसु{पुं}{6;बहु}/वसु{नपुं}{6;बहु}	वसु{पुं}{6;बहु}	निर्धारणम्,8.1	निर्धारणम्,8.1	N6	आठ_वसुओं_में	of_the_Vasus	-	-
8.1	पावकः	10	पावकश्चास्मि	पावक{पुं}{1;एक}	पावक{पुं}{1;एक}	समुच्चितः,11.1	समुच्चितः,11.1	N1	अग्नि	fire	-	-
9.1	च	13	0	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.1	समुच्चय_द्योतकः,11.1	NA	और	also	-	-
10.1	अस्मि	14	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,13.1;अकर्मकः.1	अभिहित_कर्ता,13.1;अकर्मकः.1	KP	हूँ	am	-	-
11.1	मेरुः	12	मेरुः	मेरु{पुं}{1;एक}	मेरु{पुं}{1;एक}	विधेय_विशेषणम्,13.1	विधेय_विशेषणम्,13.1	N1	सुमेरु_पर्वत	Meru	-	-
12.1	शिखरिणाम्	11	शिखरिणामहम्	शिखरिन्{पुं}{6;बहु}	शिखरिन्{पुं}{6;बहु}	निर्धारणम्,11.1	निर्धारणम्,11.1	N6	शिखरवाले_पर्वतों_में	of_all_mountains	-	-
13.1	अहम्	8	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,10.1	कर्ता,10.1	N1	मैं	I	-	-
14.1	(अहम्)	1	(-)	अस्मद्{1;एक}	अस्मद्	कर्ता,4.1	कर्ता,4.1	NA	मैं	-	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha.1	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	पुरोधसाम्	5	पुरोधसां	पुरोधस्{पुं}{6;बहु}	पुरोधस्{पुं}{6;बहु}	निर्धारणम्,3.1	निर्धारणम्,3.1	N6	पुरोहितों_में	of_all_priests	-	-
2.1	च	11	च	च{अव्य}	च{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	और	also	-	-
3.1	मुख्यम्	6	मुख्यं	मुख्य{पुं}{2;एक}/मुख्य{नपुं}{1;एक}/मुख्य{नपुं}{2;एक}	मुख्य{पुं}{2;एक}	विशेषणम्,7.2	विशेषणम्,7.2	N2	मुखिया	chief	-	-
4.1	माम्	4	मां	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,5.1	कर्म,5.1	N2	मुझको	me	-	-
5.1	विद्धि	3	विद्धि	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	अभिहित_कर्ता,7.1.1	अभिहित_कर्ता,7.1.1	KP	जान	understand	-	-
6.1	पार्थ	2	पार्थ	पार्थ{पुं}{8;एक}	पार्थ{पुं}{8;एक}	सम्बोध्यः,12.1	सम्बोध्यः,12.1	N8	हे_पार्थ	O_son_of_Prtha	-	-
7.1	बृहस्-	7	बृहस्पतिम्	बृहस्	बृहस्	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	बृहस्पति	Brhaspati	<बृहत्-पतिम्>T6	-
7.2	पतिम्	-	-	पति{पुं}{2;एक}	पति{पुं}{2;एक}	कर्मसमानाधिकरणम्,5.1	कर्मसमानाधिकरणम्,5.1	N2				-
7.1.1	(त्वम्)	8	(-)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,5.1	कर्ता,5.1	N1	मैं	-	-	-
8.1	सेनानीनाम्	9	सेनानीनामहं	सेनानीनाम्	सेनानिन्{पुं}{6;बहु}	निर्धारणम्,10.1	निर्धारणम्,10.1	N6	सेनापतियों_में	of_all_commanders	-	-
9.1	अहम्	8	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,12.1	कर्ता,12.1	N1	मैं	I	-	-
10.1	स्कन्दः	10	स्कन्दः	स्कन्द{पुं}{1;एक}	स्कन्द{पुं}{1;एक}	समुच्चितः,13.1	समुच्चितः,13.1	N1	स्कन्द	Kartikeya	-	-
11.1	सरसाम्	11	सरसामस्मि	सरस्{नपुं}{6;बहु}/सरसा{स्त्री}{2;एक}	सरस्{नपुं}{6;बहु}	निर्धारणम्,13.1	निर्धारणम्,13.1	N6	जलाशयों_में	of_all_reservoirs_of_water	-	-
12.1	अस्मि	13	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP	हूँ	am	-	-
13.1	सागरः	12	सागरः	सागर{पुं}{1;एक}	सागर{पुं}{1;एक}	विधेय_विशेषणम्,9.1	विधेय_विशेषणम्,9.1	N1	समुद्र	the_ocean	-	-
13.1.1	(च)	11	(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,13.1	समुच्चय_द्योतकः,13.1	NA	और	also	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	महा-	2	महर्षीणां	महा-	महा-	कर्मधारयः,1.2	कर्मधारयः,1.2	CP	महर्षियों_में	among_the_great_sages	<महत्-ऋषीणां>K1	-
1.2	ऋषीणाम्	-	-	ऋषि{पुं}{6;बहु}	ऋषि{पुं}{6;बहु}	निर्धारणम्,2.1	निर्धारणम्,2.1	N6				-
2.1	भृगुः	3	भृगुरहं	भृगु{पुं}{1;एक}	भृगु{पुं}{1;एक}	समुच्चितः,7.2	समुच्चितः,7.2	N1	भृगु	Bhrgu	-	-
3.1	अहम्	1	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,5.1	कर्ता,5.1	N1	मैं	I	-	-
4.1	गिराम्	4	गिरामस्म्येकमक्षरम्	गिर्{स्त्री}{6;बहु}/गिरा{स्त्री}{2;एक}	गिर्{स्त्री}{6;बहु}	निर्धारणम्,7.2	निर्धारणम्,7.2	N6	शब्दों_में	of_vibrations	-	-
5.1	अस्मि	7	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,3.1;अकर्मकः.1	अभिहित_कर्ता,3.1;अकर्मकः.1	KP	हूँ	am	-	-
6.1	एकम्	5	0	एक{पुं}{2;एक}/एक{नपुं}{1;एक}/एक{नपुं}{2;एक}	एक{नपुं}{1;एक}	विशेषणम्,7.2	विशेषणम्,7.2	N1	एक	one	-	-
7.1	अ-	6	0	अ	अ	नञ्-तत्पुरुषः,7.2	नञ्-तत्पुरुषः,7.2	CP	अक्षर_अर्थात्_ओंकार	syllable	<न-क्षरम्>Tn	-
7.2	क्षरम्	-	-	क्षर{नपुं}{1;एक}/क्षर{नपुं}{2;एक}	क्षर{नपुं}{1;एक}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1	N1				-
8.1	यज्ञानाम्	10	यज्ञानां	यज्ञ{पुं}{6;बहु}	यज्ञ{पुं}{6;बहु}	निर्धारणम्,9.2	निर्धारणम्,9.2	N6	सब_प्रकार_के_यज्ञों_में	of_sacrifices	-	-
9.1	जप-	11	जपयज्ञोऽस्मि	जप	जप	कर्मधारयः,9.2	कर्मधारयः,9.2	CP	जपयज्ञ	chanting	<जप-यज्ञः>K6	-
9.2	यज्ञः	-	-	यज्ञ{पुं}{1;एक}	यज्ञ{पुं}{1;एक}	समुच्चितः,12.2	समुच्चितः,12.2	N1				-
10.1	अस्मि	14	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,14.1;अकर्मकः.1	अभिहित_कर्ता,14.1;अकर्मकः.1	KP	हूँ	am	-	-
11.1	स्थावराणाम्	12	स्थावराणां	स्थावर{पुं}{6;बहु}/स्थावर{नपुं}{6;बहु}/स्थावरा{स्त्री}{6;बहु}	स्थावर{पुं}{6;बहु}	निर्धारणम्,12.2	निर्धारणम्,12.2	N6	स्थिर_रहनेवालों_में	of_immovable_things	-	-
12.1	हिम-	13	हिमालयः	हिम	हिम	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	CP	हिमालय_पहाड़	the_Himalayan_mountains	<हिम-आलयः>T6	-
12.2	आलयः	-	-	आलय{पुं}{1;बहु}/आलि{पुं}{8;बहु}/आलय{पुं}{1;एक}	आलय{पुं}{1;एक}	विधेय_विशेषणम्,14.1	विधेय_विशेषणम्,14.1	N1				-
13.1	(च)	9	(-)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,12.2	समुच्चय_द्योतकः,12.2	NA	और	-	-	-
14.1	(अहम्)	8	(-)	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,10.1	कर्ता,10.1	N1	मैं	-	-	-
15.1	(च)	-	(-)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.2	समुच्चय_द्योतकः,7.2	NA	और	-	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अश्वत्थः	3	अश्वत्थः	अश्वत्थ{पुं}{1;एक}	अश्वत्थ{पुं}{1;एक}	समुच्चितः,9.1	समुच्चितः,9.1	N1	पीपल_का_वृक्ष	the_banyan_tree	-	-
2.1	सर्व-	2	सर्ववृक्षाणां	सर्व	सर्व	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	सब_वृक्षों_में	of_all_trees	<सर्व-वृक्षाणां>K1	-
2.2	वृक्षाणाम्	-	-	वृक्ष{पुं}{6;बहु}	वृक्ष{पुं}{6;बहु}	निर्धारणम्,1.1	निर्धारणम्,1.1	N6				-
3.1	देव-	4	देवर्षीणां	देव	देव	कर्मधारयः,3.2	कर्मधारयः,3.2	CP	देवर्षियों_में	of_all_the_sages_amongst_the_demigods	<देव-ऋषीणां>K6	-
3.2	ऋषीणाम्	-	-	ऋषि{पुं}{6;बहु}	ऋषि{पुं}{6;बहु}	निर्धारणम्,5.1	निर्धारणम्,5.1	N6				-
4.1	च	8	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.1	समुच्चय_द्योतकः,10.1	NA	और	and	-	-
5.1	नारदः	5	नारदः	नारद{पुं}{1;एक}	नारद{पुं}{1;एक}	समुच्चितः,9.1	समुच्चितः,9.1	N1	नारद_मुनि	Narada	-	-
6.1	गन्धर्वाणाम्	6	गन्धर्वाणां	गन्धर्व{पुं}{6;बहु}	गन्धर्व{पुं}{6;बहु}	निर्धारणम्,7.1	निर्धारणम्,7.1	N6	गन्धर्वों_में	the_citizens_of_the_Gandharva_planet	-	-
7.1	चित्ररथः	7	चित्ररथः	चित्ररथ{पुं}{1;एक}	चित्ररथ{पुं}{1;एक}	समुच्चितः,9.1	समुच्चितः,9.1	N1	चित्ररथ	Citraratha	-	-
8.1	सिद्धानाम्	9	सिद्धानां	सिद्ध{पुं}{6;बहु}/सिद्ध{नपुं}{6;बहु}/सिद्धा{स्त्री}{6;बहु}	सिद्ध{पुं}{6;बहु}	निर्धारणम्,9.1	निर्धारणम्,9.1	N6	सिद्धों_में	of_all_those_who_are_perfected	-	-
9.1	कपिलः	11	कपिलो	कपिल{पुं}{1;एक}	कपिल{पुं}{1;एक}	विधेय_विशेषणम्,10.2.1	विधेय_विशेषणम्,10.2.1	N1	मुनि	Kapila	-	-
10.1	मुनिः	10	मुनिः	मुनि{पुं}{1;एक}	मुनि{पुं}{1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	कपिल	Muni	-	-
10.1.1	(अस्मि)	12	(0)	(अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,10.2.1;अकर्मकः.1	अभिहित_कर्ता,10.2.1;अकर्मकः.1	KP	(हूँ)	am	-	-
10.2.1	(अहम्)	1	(0)	(अस्मद्{1;एक})	(अस्मद्{1;एक})	कर्ता,10.1.1	कर्ता,10.1.1	N1	(मैं)	I	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	उच्चैःश्रवसम्	5	उच्चैःश्रवसमश्वानां	उच्चैःश्रवस{पुं}{2;एक}	उच्चैःश्रवस{पुं}{2;एक}	समुच्चितः,10.2	समुच्चितः,10.2	N2	उच्चैःश्रवा_नामक_घोड़ा	Uccaihsrava	-	-
2.1	अश्वानाम्	3	0	अश्व{पुं}{6;बहु}	अश्व{पुं}{6;बहु}	निर्धारणम्,1.1	निर्धारणम्,1.1	N6	घोड़ों_में	among_horses	-	-
3.1	विद्धि	2	विद्धि	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	अभिहित_कर्ता,10.1.1;अकर्मकः.1	अभिहित_कर्ता,10.1.1;अकर्मकः.1	KP	जान	know	-	-
4.1	माम्	3	माममृतोद्भवम्	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,3.1	कर्म,3.1	N2	मुझको	me	-	-
5.1	अमृत-	4	0	अ	अमृत	पञ्च-तत्पुरुषः,5.2	पञ्च-तत्पुरुषः,5.2	CP	अमृत_के_साथ_उत्पन्न_होनेवाला	produced_from_the_churning_of_the_ocean	<अमृत-उद्भवम्>T5	-
5.2	उद्भवम्	-	-	मृत	उद्भव{पुं}{2;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N2				-
6.1	ऐरावतम्	7	ऐरावतं	ऐरावत{पुं}{2;एक}	ऐरावत{पुं}{2;एक}	समुच्चितः,10.2	समुच्चितः,10.2	N2	ऐरावत_नामक_हाथी	Airavata	-	-
7.1	गज-	6	गजेन्द्राणां	गज	गजेन्द्र{पुं}{6;बहु}	सप्तमी-तत्पुरुषः,7.2	सप्तमी-तत्पुरुषः,7.2	CP	श्रेष्ठ_हाथियों_में	of_elephants	<गज-इन्द्राणां>T7	-
7.2	इन्द्राणाम्	-	-	इन्द्र{पुं}{6;बहु}	इन्द्र{पुं}{6;बहु}	निर्धारणम्,6.1	निर्धारणम्,6.1	N6				-
8.1	नराणाम्	9	नराणां	नर{पुं}{6;बहु}	नर{पुं}{6;बहु}	निर्धारणम्,10.2	निर्धारणम्,10.2	N6	मनुष्यों_में	among_human_beings	-	-
9.1	च	8	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.2	समुच्चय_द्योतकः,10.2	NA	और	and	-	-
10.1	नर-	10	नराधिपम्	नर	नराधिप{पुं}{2;एक}	सप्तमी-तत्पुरुषः,10.2	सप्तमी-तत्पुरुषः,10.2	CP	राजा	the_king	<नर-अधिपम्>T7	-
10.2	अधिपम्	-	-	अधिप{पुं}{2;एक}	अधिप{पुं}{2;एक}	कर्मसमानाधिकरणम्,3.1	कर्मसमानाधिकरणम्,3.1	N2				-
10.1.1	(त्वं)	1	(0)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,3.1	कर्ता,3.1	N1	(तुम)	you	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	आयुधानाम्	2	आयुधानामहं	आयुध{नपुं}{6;बहु}	आयुध{नपुं}{6;बहु}	निर्धारणम्,3.1	निर्धारणम्,3.1	N6	शास्त्रों_में	of_all_weapons	-	-
2.1	अहम्	1	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,5.1	कर्ता,5.1	N1	मैं	I	-	-
3.1	वज्रम्	3	वज्रं	वज्र{पुं}{2;एक}/वज्र{नपुं}{1;एक}/वज्र{नपुं}{2;एक}	वज्र{नपुं}{1;एक}	समुच्चितः,6.2	समुच्चितः,6.2	N1	वज्र	the_thunderbolt	-	-
4.1	धेनूनाम्	4	धेनूनामस्मि	धेनु{स्त्री}{6;बहु}	धेनु{स्त्री}{6;बहु}	निर्धारणम्,6.2	निर्धारणम्,6.2	N6	गौओं_में	of_cows	-	-
5.1	अस्मि	7	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,2.1;अकर्मकः.1	अभिहित_कर्ता,2.1;अकर्मकः.1	KP	हूँ	am	-	-
6.1	काम-	5	कामधुक्	काम	काम	उपपद-तत्पुरुषः,6.2	उपपद-तत्पुरुषः,6.2	CP	कामधेनु	the_surabhi_cows	<काम-धुक्>U	-
6.2	धुक्	-	-	धुक्	धुक्{स्त्री}{1;एक}	विधेय_विशेषणम्,2.1	विधेय_विशेषणम्,2.1	N1				-
7.1	प्रजनः	9	प्रजनश्चास्मि	प्रजन{पुं}{1;एक}	प्रजन{पुं}{1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1	शास्त्रोक्त_रीति_से_सन्तान_की_उत्पत्ति_का_हेतु	for_begetting_children	-	-
8.1	च	11	0	च{अव्य}	च{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	और	and	-	-
9.1	अस्मि	12	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,10.1,अकर्मकः.1	अभिहित_कर्ता,10.1,अकर्मकः.1	KP	हूँ	am	-	-
10.1	कन्दर्पः	10	कन्दर्पः	कन्दर्प{पुं}{1;एक}	कन्दर्प{पुं}{1;एक}	विधेय_विशेषणम्,10.1.1	विधेय_विशेषणम्,10.1.1	N1	कामदेव	Cupid	-	-
10.1.1	(अहम्)	8	(0)	(अस्मद्{1;एक})	(अस्मद्{1;एक})	कर्ता,9.1	कर्ता,9.1	N1	(मैं)	I	-	-
11.1	सर्पाणाम्	14	सर्पाणामस्मि	सर्प{पुं}{6;बहु}	सर्प{पुं}{6;बहु}	निर्धारणम्,13.1	निर्धारणम्,13.1	N6	सर्पों_में	of_all_snakes	-	-
12.1	अस्मि	16	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,13.1.1;अकर्मकः.1	अभिहित_कर्ता,13.1.1;अकर्मकः.1	KP	हूँ	am	-	-
13.1	वासुकिः	15	वासुकिः	वासुकि{पुं}{1;एक}	वासुकि{पुं}{1;एक}	विधेय_विशेषणम्,12.1	विधेय_विशेषणम्,12.1	N1	सर्पराज_वासुकि	Vasuki	-	-
13.1.1	(अहम्)	13	(0)	(अस्मद्{1;एक})	(अस्मद्{1;एक})	कर्ता,12.1	कर्ता,12.1	N1	(मैं)	I	-	-
14.1	(च)	6	(0)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.2	समुच्चय_द्योतकः,6.2	NA	और	and	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अन्-	3	अनन्तश्चास्मि	अन्	अन्	बहुव्रीहिः ,1.2	बहुव्रीहिः ,1.2	CP	शेषनाग	Ananta	<न-अन्तः>Bsmn	-
1.2	अन्तः	-	-	अन्त{पुं}{1;एक}	अन्त{पुं}{1;एक}	समुच्चितः,5.1	समुच्चितः,5.1	N1				-
2.1	च	4		च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1	समुच्चय_द्योतकः,5.1	NA	और	also	-	-
3.1	अस्मि	7		अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP	हूँ	am	-	-
4.1	नागानाम्	2	नागानां	नाग{पुं}{6;बहु}/नाग{नपुं}{6;बहु}	नाग{पुं}{6;बहु}	निर्धारणम्,1.2	निर्धारणम्,1.2	N6	नागों_में	of_all_serpents	-	-
5.1	वरुणः	6	वरणो	वरुण{पुं}{1;एक}	वरुण{पुं}{1;एक}	विधेय_विशेषणम्,7.1	विधेय_विशेषणम्,7.1	N1	वरुण_देवता	the_demigod_controlling_the_water	-	-
6.1	यादसाम्	5	यादसामहम्	यादस्{नपुं}{6;बहु}	यादस्{नपुं}{6;बहु}	निर्धारणम्,5.1	निर्धारणम्,5.1	N6	जलचरों_का_अधिपति	of_all_aquatics	-	-
7.1	अहम्	1		अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,3.1	कर्ता,3.1	N1	मैं	I	-	-
8.1	पितॄणाम्	9	पितॄणामर्यमा	पितृ{पुं}{6;बहु}	पितृ{पुं}{6;बहु}	निर्धारणम्,9.1	निर्धारणम्,9.1	N6	पितरों_में	of_the_ancestors	-	-
9.1	अर्यमा	10		अर्यमन्{पुं}{1;एक}	अर्यमन्{पुं}{1;एक}	समुच्चितः,10.1	समुच्चितः,10.1	N1	अर्यमा_नामक_पितर	Aryama	-	-
10.1	च	11	चास्मि	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,14.1	समुच्चय_द्योतकः,14.1	NA	तथा	also	-	-
11.1	अस्मि	14		अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,14.1	अभिहित_कर्ता,14.1	KP	हूँ	am	-	-
12.1	यमः	13	यमः	यम{पुं}{1;एक}	यम{पुं}{1;एक}	विधेय_विशेषणम्,14.1	विधेय_विशेषणम्,14.1	N1	यमराज	the_controller_of_death	-	-
13.1	संयमताम्	12	संयमतामहम्	संयमता{स्त्री}{2;एक}	सम्_यम्3_णिच्{कृत्_प्रत्ययः:शतृ;सम्_यमँ_णिच्;चुरादिः;पुं}{6;बहु}	निर्धारणम्,12.1	निर्धारणम्,12.1	N6	शासन_करनेवालों_में	of_all_regulators	-	-
14.1	अहम्	8		अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,11.1	कर्ता,11.1	N1	मैं	I	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	प्रह्लादः	3	प्रह्लादश्चास्मि	प्रह्लादः	प्रह्लाद{पुं}{1;एक}	विधेय_विशेषणम्,7.1	विधेय_विशेषणम्,7.1	N1	प्रह्लाद	Prahlada	-	-
2.1	च	4	0	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,1.1	समुच्चय_द्योतकः,1.1	NA	और	also	-	-
3.1	अस्मि	7	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,7.1;अकर्मकः.1	अभिहित_कर्ता,7.1;अकर्मकः.1	KP	हूँ	am	-	-
4.1	दैत्यानाम्	2	दैत्यानां	दैत्य{पुं}{6;बहु}/दैत्या{स्त्री}{6;बहु}	दैत्य{पुं}{6;बहु}	निर्धारणम्,1.1	निर्धारणम्,1.1	N6	दैत्यों_में	of_the_demons	-	-
5.1	कालः	6	कालः	काल{पुं}{1;एक}	काल{पुं}{1;एक}	समुच्चितः,1.1	समुच्चितः,1.1	N1	समय	time	-	-
6.1	कलयताम्	5	कलयतामहम्	कलयत्{पुं}{6;बहु}/कलयत्{नपुं}{6;बहु}/कल1{कर्तरि;लोट्;प्र;द्वि;परस्मैपदी;कल;चुरादिः}/कल1{कर्तरि;लोट्;प्र;एक;आत्मनेपदी;कल;चुरादिः}/कल्2_णिच्{कर्तरि;लोट्;प्र;एक;आत्मनेपदी;कलँ;चुरादिः}/कल्2_णिच्{कर्तरि;लोट्;प्र;द्वि;परस्मैपदी;कलँ;चुरादिः}/कल्3_णिच्{कर्तरि;लोट्;प्र;एक;आत्मनेपदी;कलँ;चुरादिः}/कल्3_णिच्{कर्तरि;लोट्;प्र;द्वि;परस्मैपदी;कलँ;चुरादिः}/कल1_णिच्{कर्तरि;लोट्;प्र;एक;आत्मनेपदी;कल;चुरादिः}/कल1_णिच्{कर्तरि;लोट्;प्र;द्वि;परस्मैपदी;कल;चुरादिः}	कल्2_णिच्{कृत्_प्रत्ययः:शतृ;कलँ_णिच्;चुरादिः;पुं}{6;बहु}	निर्धारणम्,5.1	निर्धारणम्,5.1	N6	गणना_करनेवालों_का	of_subduers	-	-
7.1	अहम्	1	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,3.1	कर्ता,3.1	N1	मैं	I	-	-
8.1	मृगाणाम्	10	मृगाणां	मृग{पुं}{6;बहु}	मृग{पुं}{6;बहु}	निर्धारणम्,10.2	निर्धारणम्,10.2	N6	पशुओं_में	of_animals	-	-
9.1	च	8	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.2	समुच्चय_द्योतकः,10.2	NA	तथा	and	-	-
10.1	मृग-	11	मृगेन्द्रोऽहं	मृग	मृग	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	CP	मृगराज_सिंह	the_lion	<मृग-इन्द्रः>T6	-
10.2	इन्द्रः	-	-	इन्द्र{पुं}{1;एक}	इन्द्र{पुं}{1;एक}	समुच्चितः,12.1	समुच्चितः,12.1	N1				-
11.1	अहम्	9	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,14.1.1	कर्ता,14.1.1	N1	मैं	I	-	-
